WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
9,Dubai,Barclays Dubai Tennis Championships,2010-02-15,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Czink M.,11.0,44.0,3230.0,1420.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.0,1.14,5.2,1.143,5.0,1.159,6.39,1.143,5.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-15,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Sevastova A.,9.0,84.0,3605.0,787.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.0,1.11,5.84,1.12,5.5,1.138,7.1,1.143,5.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Peer S.,Razzano V.,22.0,24.0,2075.0,2045.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.43,2.65,1.4,2.75,1.433,3.11,1.444,2.625,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Cibulkova D.,3.0,30.0,5995.0,1788.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.4,1.333,3.25,1.3,3.99,1.286,3.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Bartoli M.,Dulgheru A.,13.0,52.0,2985.0,1232.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.213,5.13,1.22,3.75,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Groenefeld A.L.,Molik A.,63.0,171.0,950.0,341.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.53,2.4,1.5,2.5,1.532,2.73,1.571,2.25,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Garbin T.,38.0,54.0,1600.0,1205.0,4.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.36,3.0,1.45,2.6,1.364,3.0,1.442,3.06,1.4,2.75,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Govortsova O.,Schiavone F.,56.0,18.0,1195.0,2720.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.5,1.16,4.25,1.2,4.0,1.222,5.3,1.204,3.75,1.222,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Rezai A.,8.0,21.0,3765.0,2180.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.33,3.25,1.32,3.22,1.3,3.4,1.385,3.36,1.286,3.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Medina Garrigues A.,4.0,33.0,5861.0,1705.0,,,,,,,,,Walkover,1.11,6.0,1.1,6.25,1.125,5.5,1.164,6.23,1.125,5.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Petkovic A.,11.0,45.0,3230.0,1389.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.3,3.35,1.286,3.5,1.345,3.62,1.3,3.2,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Bondarenko K.,6.0,34.0,4960.0,1680.0,4.0,1.0,,,,,0.0,0.0,Retired,1.16,4.5,1.18,4.45,1.143,5.0,1.214,5.1,1.2,4.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Flipkens K.,14.0,83.0,2940.0,791.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.2,4.333,1.287,4.12,1.182,4.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Li N.,Martinez-Sanchez M.J.,10.0,29.0,3441.0,1910.0,7.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,1.42,2.75,1.364,3.0,1.392,3.32,1.364,3.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Kulikova R.,Voegele S.,99.0,68.0,657.0,903.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.667,2.1,1.649,2.42,1.667,2.1,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Lisicki S.,5.0,25.0,5526.0,2035.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.33,3.2,1.25,3.75,1.333,3.71,1.25,3.75,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-16,Premier,Outdoor,Hard,2nd Round,3,Hantuchova D.,Dementieva E.,27.0,7.0,1985.0,4855.0,6.0,4.0,1.0,1.0,,,1.0,0.0,Retired,4.0,1.22,3.9,1.23,4.0,1.222,4.4,1.262,3.75,1.25,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Pennetta F.,9.0,11.0,3605.0,3230.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,2.38,1.53,2.65,1.556,2.25,1.615,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Peer S.,Wozniacki C.,22.0,3.0,2075.0,5995.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,3.75,1.25,3.35,1.3,3.4,1.3,3.79,1.323,3.75,1.25,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Kulikova R.,Kuznetsova S.,99.0,4.0,657.0,5861.0,5.0,7.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,5.0,1.14,4.9,1.16,5.0,1.143,4.76,1.235,5.0,1.143,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Li N.,Bartoli M.,10.0,13.0,3441.0,2985.0,3.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,1.83,1.83,1.8,1.95,1.8,1.909,2.06,1.87,1.9,1.9,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Groenefeld A.L.,6.0,63.0,4960.0,950.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.1,6.5,1.11,5.84,1.125,5.5,1.121,7.83,1.143,5.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Govortsova O.,5.0,56.0,5526.0,1195.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.05,9.0,1.04,9.25,1.04,9.0,1.065,12.0,1.071,8.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Pavlyuchenkova A.,Hantuchova D.,38.0,27.0,1600.0,1985.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.15,1.65,2.1,1.667,2.32,1.699,2.2,1.615,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-17,Premier,Outdoor,Hard,3rd Round,3,Zvonareva V.,Jankovic J.,14.0,8.0,2940.0,3765.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.727,2.0,1.885,2.04,1.727,2.0,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-18,Premier,Outdoor,Hard,Quarterfinals,3,Peer S.,Li N.,22.0,10.0,2075.0,3441.0,7.0,5.0,3.0,0.0,,,1.0,0.0,Retired,2.2,1.61,2.1,1.7,2.1,1.667,2.17,1.787,2.1,1.727,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-18,Premier,Outdoor,Hard,Quarterfinals,3,Radwanska A.,Kulikova R.,9.0,99.0,3605.0,657.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.25,3.75,1.3,3.35,1.3,3.4,1.322,3.8,1.286,3.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-18,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Zvonareva V.,6.0,14.0,4960.0,2940.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,1.833,1.833,2.0,1.926,1.9,1.9,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-18,Premier,Outdoor,Hard,Quarterfinals,3,Williams V.,Pavlyuchenkova A.,5.0,38.0,5526.0,1600.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.286,3.5,1.334,3.7,1.25,3.75,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-19,Premier,Outdoor,Hard,Semifinals,3,Williams V.,Peer S.,5.0,22.0,5526.0,2075.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.33,1.25,3.7,1.286,3.5,1.307,3.93,1.286,3.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-19,Premier,Outdoor,Hard,Semifinals,3,Azarenka V.,Radwanska A.,6.0,9.0,4960.0,3605.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.4,1.35,3.05,1.33,3.25,1.36,3.52,1.286,3.5,,,,
9,Dubai,Barclays Dubai Tennis Championships,2010-02-20,Premier,Outdoor,Hard,The Final,3,Williams V.,Azarenka V.,5.0,6.0,5526.0,4960.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.66,2.2,1.65,2.2,1.667,2.1,1.758,2.22,1.667,2.2,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-14,International,Indoor,Hard,1st Round,3,King V.,Woerle K.,74.0,120.0,861.0,516.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,,,1.444,2.625,1.459,2.99,1.444,2.625,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-14,International,Indoor,Hard,1st Round,3,Kvitova P.,Cohen Aloro S.,66.0,136.0,912.0,430.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.33,,,1.222,4.0,1.213,5.12,1.2,4.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-14,International,Indoor,Hard,1st Round,3,Mattek-Sands B.,O'Brien K.,137.0,92.0,425.0,691.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.44,2.67,1.4,2.75,1.5,2.83,1.444,2.625,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Kanepi K.,Rus A.,62.0,113.0,952.0,554.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.42,2.75,1.444,2.625,1.474,2.93,1.5,2.5,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Tomljanovic A.,Kucova K.,248.0,109.0,198.0,571.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,1.833,1.833,1.87,2.06,1.833,1.833,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Larcherde Brito M.,Brengle M.,117.0,183.0,525.0,314.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.1,1.7,2.1,1.667,2.43,1.645,2.2,1.615,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Krajicek M.,Schruff J.,119.0,132.0,519.0,448.0,2.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.43,2.69,1.444,2.625,1.472,2.94,1.444,2.625,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Tetreault V.,Niculescu M.,122.0,128.0,510.0,491.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.727,2.0,1.775,2.19,1.8,1.909,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Arvidsson S.,Domachowska M.,102.0,125.0,625.0,503.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.53,2.37,1.6,2.3,1.571,2.25,1.621,2.48,,,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-15,International,Indoor,Hard,1st Round,3,Keothavong A.,Barrois K.,121.0,71.0,515.0,893.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.37,1.53,2.35,1.55,2.375,1.533,2.45,1.637,2.375,1.533,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-16,International,Indoor,Hard,1st Round,3,Sharapova M.,Perry S.,16.0,101.0,2825.0,635.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.05,9.0,1.07,7.19,1.04,9.0,1.062,12.68,1.04,9.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-16,International,Indoor,Hard,1st Round,3,Sprem K.,Hradecka L.,87.0,65.0,713.0,921.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,1.84,1.92,1.727,2.0,1.82,2.13,1.8,1.909,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-16,International,Indoor,Hard,1st Round,3,Baltacha E.,Voracova R.,70.0,115.0,900.0,536.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.37,3.0,1.444,2.625,1.407,3.24,1.4,2.75,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-16,International,Indoor,Hard,1st Round,3,Osterloh L.,Dubois S.,124.0,114.0,505.0,544.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.727,2.0,1.893,2.04,1.833,1.833,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-16,International,Indoor,Hard,1st Round,3,Vaidisova N.,Granville L.,194.0,224.0,295.0,226.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.25,1.571,2.61,1.571,2.375,1.533,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,1st Round,3,Oudin M.,Glatch A.,42.0,149.0,1447.0,387.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.27,4.3,1.333,3.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Sprem K.,Tomljanovic A.,87.0,248.0,713.0,198.0,3.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.22,4.0,1.25,3.75,1.222,4.0,1.241,4.68,1.2,4.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Kvitova P.,Krajicek M.,66.0,119.0,912.0,519.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.4,2.75,1.417,3.19,1.4,2.75,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Kanepi K.,Vaidisova N.,62.0,194.0,952.0,295.0,4.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.333,3.25,1.389,3.34,1.333,3.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Arvidsson S.,King V.,102.0,74.0,625.0,861.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.83,1.83,1.85,1.9,1.8,1.909,1.813,2.14,1.727,2.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Keothavong A.,Larcherde Brito M.,121.0,117.0,515.0,525.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.53,2.4,1.533,2.375,1.532,2.73,1.5,2.5,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-17,International,Indoor,Hard,2nd Round,3,Oudin M.,Osterloh L.,42.0,124.0,1447.0,505.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.12,5.5,1.14,5.2,1.125,5.5,1.116,8.08,1.143,5.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-18,International,Indoor,Hard,2nd Round,3,Baltacha E.,Tetreault V.,70.0,122.0,900.0,510.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.51,2.45,1.5,2.5,1.5,2.83,1.533,2.375,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-18,International,Indoor,Hard,2nd Round,3,Sharapova M.,Mattek-Sands B.,16.0,137.0,2825.0,425.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.0,1.09,6.75,1.071,7.5,1.091,9.64,1.071,7.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-18,International,Indoor,Hard,Quarterfinals,3,Keothavong A.,Sprem K.,121.0,87.0,515.0,713.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.15,1.65,2.1,1.667,2.43,1.645,2.375,1.533,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-18,International,Indoor,Hard,Quarterfinals,3,Arvidsson S.,Oudin M.,102.0,42.0,625.0,1447.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,3.75,1.25,3.59,1.26,3.4,1.3,3.84,1.317,3.5,1.25,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-18,International,Indoor,Hard,Quarterfinals,3,Kvitova P.,Kanepi K.,66.0,62.0,912.0,952.0,1.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.57,2.25,1.65,2.15,1.615,2.2,1.73,2.26,1.727,2.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-19,International,Indoor,Hard,Quarterfinals,3,Sharapova M.,Baltacha E.,16.0,70.0,2825.0,900.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.04,10.0,1.05,8.5,1.071,7.5,1.1,9.05,1.071,7.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-19,International,Indoor,Hard,Semifinals,3,Arvidsson S.,Keothavong A.,102.0,121.0,625.0,515.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.66,2.1,1.7,2.1,1.667,2.1,1.8,2.15,1.667,2.1,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-20,International,Indoor,Hard,Semifinals,3,Sharapova M.,Kvitova P.,16.0,66.0,2825.0,912.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.0,1.14,5.2,1.143,5.0,1.225,4.92,1.143,5.0,,,,
10,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-02-21,International,Indoor,Hard,The Final,3,Sharapova M.,Arvidsson S.,16.0,102.0,2825.0,625.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.08,7.0,1.07,7.25,1.1,6.5,1.098,9.2,1.083,7.0,,,,
11,Acapulco,Abierto Mexicano,2010-02-22,International,Outdoor,Clay,1st Round,3,Fichman S.,Cirstea S.,129.0,40.0,467.0,1512.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.75,1.4,2.66,1.44,2.75,1.4,2.94,1.472,2.5,1.5,,,,
11,Acapulco,Abierto Mexicano,2010-02-22,International,Outdoor,Clay,1st Round,3,Szavay A.,Zahlavova S.,31.0,86.0,1725.0,786.0,2.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.256,4.48,1.286,3.25,,,,
11,Acapulco,Abierto Mexicano,2010-02-22,International,Outdoor,Clay,1st Round,3,Zahlavova Strycova B..,Woerle K.,62.0,119.0,1027.0,516.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.4,2.75,1.422,3.16,1.4,2.75,,,,
11,Acapulco,Abierto Mexicano,2010-02-22,International,Outdoor,Clay,1st Round,3,Hercog P.,De Los Rios R.,60.0,100.0,1085.0,647.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.45,1.5,2.5,1.588,2.56,1.444,2.625,,,,
11,Acapulco,Abierto Mexicano,2010-02-22,International,Outdoor,Clay,1st Round,3,Cornet A.,Craybas J.,89.0,83.0,761.0,815.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.05,1.333,3.25,1.498,2.7,1.333,3.0,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Errani S.,Zec Peskiric M.,49.0,120.0,1350.0,516.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.222,4.0,1.201,5.34,1.222,3.75,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Voracova R.,Parmentier P.,114.0,106.0,536.0,596.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.66,2.15,1.65,2.0,1.727,2.2,1.769,2.2,1.615,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Kanepi K.,Granillo A.,96.0,578.0,672.0,44.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.0,1.09,6.75,1.1,6.5,1.087,9.95,1.083,6.5,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Vinci R.,Parra Santonja A.,57.0,84.0,1175.0,797.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.57,2.25,1.6,2.2,1.667,2.1,1.633,2.46,1.727,2.0,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Gallovits E.,Diyas Z.,164.0,239.0,351.0,211.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.3,3.35,1.3,3.4,1.398,3.28,1.286,3.25,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Dulko G.,Hradecka L.,37.0,68.0,1595.0,921.0,6.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.526,2.74,1.4,2.75,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Arn G.,46.0,209.0,1375.0,260.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.16,4.5,1.17,4.6,1.2,4.33,1.244,4.64,1.167,4.5,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Castano C.,Zakopalova K.,211.0,90.0,258.0,752.0,5.0,7.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.1,1.667,2.1,1.84,2.2,1.615,,,,
11,Acapulco,Abierto Mexicano,2010-02-23,International,Outdoor,Clay,1st Round,3,Pous Tio L.,Mayr P.,399.0,126.0,87.0,501.0,2.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,2.2,1.61,2.15,1.65,2.2,1.615,2.36,1.68,2.2,1.615,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,1st Round,3,Koryttseva M.,Kerber A.,108.0,66.0,580.0,936.0,5.0,7.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,2.62,1.44,2.6,1.45,2.375,1.533,2.96,1.467,2.375,1.533,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,1st Round,3,Williams V.,Johansson M.,5.0,174.0,5626.0,331.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.04,10.0,1.04,9.25,1.03,10.0,1.065,12.0,1.071,7.0,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Castano C.,46.0,211.0,1375.0,258.0,6.0,1.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.16,4.5,1.2,4.25,1.2,4.33,1.198,5.4,1.167,4.5,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,2nd Round,3,Hercog P.,Cornet A.,60.0,89.0,1085.0,761.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.72,2.15,1.67,2.0,1.727,2.13,1.82,2.0,1.727,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,2nd Round,3,Pous Tio L.,Vinci R.,399.0,57.0,87.0,1175.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,3.4,1.3,3.4,1.3,3.25,1.333,3.78,1.325,3.0,1.333,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,2nd Round,3,Gallovits E.,Errani S.,164.0,49.0,351.0,1350.0,6.0,4.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,3.25,1.33,3.3,1.3,3.5,1.286,3.36,1.385,3.25,1.286,,,,
11,Acapulco,Abierto Mexicano,2010-02-24,International,Outdoor,Clay,2nd Round,3,Dulko G.,Zahlavova Strycova B..,37.0,62.0,1595.0,1027.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.1,1.4,2.75,1.455,3.01,1.364,2.875,,,,
11,Acapulco,Abierto Mexicano,2010-02-25,International,Outdoor,Clay,2nd Round,3,Fichman S.,Koryttseva M.,129.0,108.0,467.0,580.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.8,1.95,1.8,1.909,1.8,2.15,1.833,1.833,,,,
11,Acapulco,Abierto Mexicano,2010-02-25,International,Outdoor,Clay,2nd Round,3,Szavay A.,Voracova R.,31.0,114.0,1725.0,536.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.12,5.5,1.2,4.25,1.167,4.5,1.174,5.96,1.2,4.0,,,,
